"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","Parameterbezeichnung","DATUM","WERT","Kommentar","EINHEIT","MESSPROGRAMM","EU_CD_LW"
"55883","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2010-06-14,9.44,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55884","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2010-09-13,9.76,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55885","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2011-02-14,10.96,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55886","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2012-03-19,14.52,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55887","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2012-05-14,11.53,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55888","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2012-08-06,11.77,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55889","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2012-10-29,7.26,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55890","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2012-11-26,7.4,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55891","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2013-08-06,8.73,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55892","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2013-11-25,7.2,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55893","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2014-04-07,13.75,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55894","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2015-06-23,9.31,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55895","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,9","Chemie (See und FG)","Sauerstoffgehalt",2018-06-04,9.22,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55896","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,91","Chemie (See und FG)","Sauerstoffgehalt",2015-04-27,14.46,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55897","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,92","Chemie (See und FG)","Sauerstoffgehalt",2011-04-11,12.69,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55898","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,92","Chemie (See und FG)","Sauerstoffgehalt",2016-06-27,9.84,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55899","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,92","Chemie (See und FG)","Sauerstoffgehalt",2018-04-10,13.82,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55900","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,93","Chemie (See und FG)","Sauerstoffgehalt",2011-05-09,12.25,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55901","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,93","Chemie (See und FG)","Sauerstoffgehalt",2011-06-06,9.7,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55902","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,93","Chemie (See und FG)","Sauerstoffgehalt",2019-04-08,14.91,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55903","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,93","Chemie (See und FG)","Sauerstoffgehalt",2019-11-04,7.28,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55904","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,94","Chemie (See und FG)","Sauerstoffgehalt",2016-12-05,9.92,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55905","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,94","Chemie (See und FG)","Sauerstoffgehalt",2017-07-24,9.71,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55906","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,95","Chemie (See und FG)","Sauerstoffgehalt",2014-06-02,10.71,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55907","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,95","Chemie (See und FG)","Sauerstoffgehalt",2016-01-06,11.15,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55908","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,96","Chemie (See und FG)","Sauerstoffgehalt",2011-11-21,5.83,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55909","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,96","Chemie (See und FG)","Sauerstoffgehalt",2013-12-19,10.54,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55910","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,96","Chemie (See und FG)","Sauerstoffgehalt",2015-11-09,7.48,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55911","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,96","Chemie (See und FG)","Sauerstoffgehalt",2016-10-10,8.03,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55912","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,97","Chemie (See und FG)","Sauerstoffgehalt",2011-07-04,8.83,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55913","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,97","Chemie (See und FG)","Sauerstoffgehalt",2018-05-07,12.74,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55914","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,97","Chemie (See und FG)","Sauerstoffgehalt",2020-06-22,9.72,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55915","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,98","Chemie (See und FG)","Sauerstoffgehalt",2016-08-22,9.69,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55916","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,98","Chemie (See und FG)","Sauerstoffgehalt",2017-06-26,9.4,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55917","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,98","Chemie (See und FG)","Sauerstoffgehalt",2020-10-12,7.87,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55918","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2011-03-16,12.57,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55919","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2011-09-26,9.36,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55920","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2013-09-02,8.69,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55921","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2014-02-06,13.85,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55922","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2016-02-03,12.64,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55923","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2017-02-01,13.4,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55924","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx0,99","Chemie (See und FG)","Sauerstoffgehalt",2018-12-17,10.59,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55925","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-02-20,13.27,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55926","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-04-11,6.6,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55927","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-04-20,15.77,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55928","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-06-13,10.24,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55929","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-07-05,9.15,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55930","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-09-06,8.42,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55931","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-10-04,8.23,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55932","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2006-11-02,8.02,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55933","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-01-16,12.5,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55934","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-02-13,13.38,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55935","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-05-08,10.89,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55936","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-05-08,11.47,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55937","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-06-05,8.57,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55938","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-06-05,9.31,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55939","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-07-19,10.4,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55940","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-08-02,9.41,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55941","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-08-15,9.5,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55942","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-08-29,8.03,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55943","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-09-26,8.2,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55944","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-09-26,8.78,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55945","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-10-29,6.78,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55946","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-11-05,5.3,NA,"mg/l","operatives Monitoring von Seen und Kleinseen Arp","DELW_DEBB800015828419"
"55947","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2007-11-26,9.74,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55948","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-01-15,14.45,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55949","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-02-13,14.38,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55950","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-03-13,12.9,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55951","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-04-08,14.39,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55952","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-05-07,14.69,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55953","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-06-04,10.04,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55954","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-07-31,10.73,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55955","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-08-27,10.24,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55956","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2008-12-15,10.34,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55957","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-01-12,11.6,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55958","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-03-16,13.36,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55959","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-04-15,15.41,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55960","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-06-10,9.78,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55961","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-07-15,10.49,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55962","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-08-13,9.15,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55963","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-10-13,8.63,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55964","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2009-11-10,8.53,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55965","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-01-29,13.04,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55966","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-02-25,12.57,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55967","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-04-08,12.11,NA,"mg/l","Monitoring 2010 Südlos","DELW_DEBB800015828419"
"55968","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-05-19,10.55,NA,"mg/l","Monitoring 2010 Südlos","DELW_DEBB800015828419"
"55969","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-06-23,9.94,NA,"mg/l","Monitoring 2010 Südlos","DELW_DEBB800015828419"
"55970","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-07-29,9.4,NA,"mg/l","Monitoring 2010 Südlos","DELW_DEBB800015828419"
"55971","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-09-02,9.21,NA,"mg/l","Monitoring 2010 Südlos","DELW_DEBB800015828419"
"55972","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-10-11,9.51,NA,"mg/l","Monitoring 2010 Südlos","DELW_DEBB800015828419"
"55973","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2010-11-02,8.32666666666667,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55974","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2012-04-16,12.57,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55975","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2012-06-11,9.89,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55976","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2012-07-11,10.31,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55977","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2012-09-03,9.9,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55978","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2014-04-23,12.9,NA,"mg/l","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"55979","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2014-05-20,10.8,NA,"mg/l","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"55980","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2014-06-24,9.13,NA,"mg/l","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"55981","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2014-07-23,8.03,NA,"mg/l","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"55982","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2014-08-27,9.14,NA,"mg/l","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"55983","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2014-10-28,7.3,NA,"mg/l","Seeuntersuchungen 2014 Südlos","DELW_DEBB800015828419"
"55984","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2017-06-07,8.78,NA,"mg/l","Limnochemie Seen 2017","DELW_DEBB800015828419"
"55985","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2017-07-19,10.26,NA,"mg/l","Limnochemie Seen 2017","DELW_DEBB800015828419"
"55986","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2017-08-16,9.73,NA,"mg/l","Limnochemie Seen 2017","DELW_DEBB800015828419"
"55987","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2017-09-13,7.79,NA,"mg/l","Limnochemie Seen 2017","DELW_DEBB800015828419"
"55988","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2017-10-12,9.06,NA,"mg/l","Limnochemie Seen 2017","DELW_DEBB800015828419"
"55989","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2017-11-08,8.03,NA,"mg/l","Limnochemie Seen 2017","DELW_DEBB800015828419"
"55990","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2019-06-04,10.85,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55991","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2019-10-08,7.72,NA,"mg/l","UBA-Meldung Seen","DELW_DEBB800015828419"
"55992","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2020-04-01,12.47,NA,"mg/l","Limnochemie 2020","DELW_DEBB800015828419"
"55993","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2020-04-30,13.21,NA,"mg/l","Limnochemie 2020","DELW_DEBB800015828419"
"55994","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2020-06-04,10.04,NA,"mg/l","Limnochemie 2020","DELW_DEBB800015828419"
"55995","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2020-07-13,9.53,NA,"mg/l","Limnochemie 2020","DELW_DEBB800015828419"
"55996","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2020-08-21,9.93,NA,"mg/l","Limnochemie 2020","DELW_DEBB800015828419"
"55997","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2020-10-02,8.8,NA,"mg/l","Limnochemie 2020","DELW_DEBB800015828419"
"55998","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-05-11,9.6,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"55999","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-06-16,9.3,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56000","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-07-14,8.3,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56001","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-08-15,9.1,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56002","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-09-12,7.8,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56003","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-10-12,8.2,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56004","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-11-15,6.8,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56005","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2022-12-14,7.7,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56006","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2023-01-16,9.3,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56007","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2023-02-22,14.4,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56008","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2023-03-16,14.27,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56009","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2023-04-13,13.44,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56010","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2023-05-11,11.3,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
"56011","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx1","Chemie (See und FG)","Sauerstoffgehalt",2023-06-12,10.13,NA,"mg/l","Limnochemie und Phytoplankton Seen 2022","DELW_DEBB800015828419"
