"","WK_ID","WK","MESSSTELLE","ABSCHNITT","JAHR","LAENGE_VON","LAENGE_BIS","TIEFE_VON","TIEFE_BIS","EU_CD_LW"
"3134","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,29","2016",NA,NA,19.29,19.29,"DELW_DEBB800015828419"
"3135","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,29","2019",NA,NA,19.29,19.29,"DELW_DEBB800015828419"
"3136","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,3","2006",NA,NA,19.3,19.3,"DELW_DEBB800015828419"
"3137","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,3","2010",NA,NA,19.3,19.3,"DELW_DEBB800015828419"
"3138","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,3","2011",NA,NA,19.3,19.3,"DELW_DEBB800015828419"
"3139","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,3","2012",NA,NA,19.3,19.3,"DELW_DEBB800015828419"
"3140","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,3","2013",NA,NA,NA,19.3,"DELW_DEBB800015828419"
"3141","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,31","2011",NA,NA,19.31,19.31,"DELW_DEBB800015828419"
"3142","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,31","2017",NA,NA,19.31,19.31,"DELW_DEBB800015828419"
"3143","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,31","2021",NA,NA,19.31,19.31,"DELW_DEBB800015828419"
"3144","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,32","2014",NA,NA,19.32,19.32,"DELW_DEBB800015828419"
"3145","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,32","2018",NA,NA,19.32,19.32,"DELW_DEBB800015828419"
"3146","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,33","2013",NA,NA,NA,19.33,"DELW_DEBB800015828419"
"3147","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,33","2017",NA,NA,19.33,19.33,"DELW_DEBB800015828419"
"3148","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,34","2011",NA,NA,19.34,19.34,"DELW_DEBB800015828419"
"3149","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,34","2021",NA,NA,19.34,19.34,"DELW_DEBB800015828419"
"3150","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,35","2011",NA,NA,19.35,19.35,"DELW_DEBB800015828419"
"3151","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,35","2017",NA,NA,19.35,19.35,"DELW_DEBB800015828419"
"3152","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,36","2011",NA,NA,19.36,19.36,"DELW_DEBB800015828419"
"3153","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,37","2013",NA,NA,NA,19.37,"DELW_DEBB800015828419"
"3154","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,37","2020",NA,NA,NA,19.37,"DELW_DEBB800015828419"
"3155","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,38","2013",NA,NA,NA,19.38,"DELW_DEBB800015828419"
"3156","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,38","2019",NA,NA,19.38,19.38,"DELW_DEBB800015828419"
"3157","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,39","2011",NA,NA,19.39,19.39,"DELW_DEBB800015828419"
"3158","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,39","2013",NA,NA,NA,19.39,"DELW_DEBB800015828419"
"3159","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,4","2007",NA,NA,19.4,19.4,"DELW_DEBB800015828419"
"3160","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,4","2008",NA,NA,19.4,19.4,"DELW_DEBB800015828419"
"3161","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,4","2010",NA,NA,19.4,19.4,"DELW_DEBB800015828419"
"3162","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,4","2012",NA,NA,19.4,19.4,"DELW_DEBB800015828419"
"3163","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,4","2021",NA,NA,19.4,19.4,"DELW_DEBB800015828419"
"3164","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,41","2014",NA,NA,19.41,19.41,"DELW_DEBB800015828419"
"3165","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,41","2020",NA,NA,NA,19.41,"DELW_DEBB800015828419"
"3166","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,43","2011",NA,NA,19.43,19.43,"DELW_DEBB800015828419"
"3167","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,44","2021",NA,NA,19.44,19.44,"DELW_DEBB800015828419"
"3168","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,45","2013",NA,NA,NA,19.45,"DELW_DEBB800015828419"
"3169","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,45","2018",NA,NA,19.45,19.45,"DELW_DEBB800015828419"
"3170","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,46","2011",NA,NA,19.46,19.46,"DELW_DEBB800015828419"
"3171","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,46","2018",NA,NA,19.46,19.46,"DELW_DEBB800015828419"
"3172","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,46","2019",NA,NA,19.46,19.46,"DELW_DEBB800015828419"
"3173","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,47","2014",NA,NA,19.47,19.47,"DELW_DEBB800015828419"
"3174","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,47","2018",NA,NA,19.47,19.47,"DELW_DEBB800015828419"
"3175","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,47","2020",NA,NA,NA,19.47,"DELW_DEBB800015828419"
"3176","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,48","2011",NA,NA,19.48,19.48,"DELW_DEBB800015828419"
"3177","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,48","2013",NA,NA,19.48,19.48,"DELW_DEBB800015828419"
"3178","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,49","2015",NA,NA,19.49,19.49,"DELW_DEBB800015828419"
"3179","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,49","2017",NA,NA,19.49,19.49,"DELW_DEBB800015828419"
"3180","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,49","2018",NA,NA,19.49,19.49,"DELW_DEBB800015828419"
"3181","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,49","2020",NA,NA,NA,19.49,"DELW_DEBB800015828419"
"3182","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2006",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3183","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2007",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3184","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2008",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3185","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2009",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3186","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2010",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3187","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2012",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3188","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,5","2013",NA,NA,19.5,19.5,"DELW_DEBB800015828419"
"3189","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,51","2018",NA,NA,19.51,19.51,"DELW_DEBB800015828419"
"3190","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,51","2019",NA,NA,19.51,19.51,"DELW_DEBB800015828419"
"3191","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,52","2011",NA,NA,19.52,19.52,"DELW_DEBB800015828419"
"3192","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,52","2017",NA,NA,19.52,19.52,"DELW_DEBB800015828419"
"3193","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,52","2018",NA,NA,19.52,19.52,"DELW_DEBB800015828419"
"3194","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,54","2011",NA,NA,19.54,19.54,"DELW_DEBB800015828419"
"3195","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,54","2017",NA,NA,19.54,19.54,"DELW_DEBB800015828419"
"3196","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,54","2021",NA,NA,19.54,19.54,"DELW_DEBB800015828419"
"3197","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,55","2016",NA,NA,19.55,19.55,"DELW_DEBB800015828419"
"3198","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,55","2019",NA,NA,19.55,19.55,"DELW_DEBB800015828419"
"3199","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,56","2015",NA,NA,19.56,19.56,"DELW_DEBB800015828419"
"3200","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,57","2016",NA,NA,19.57,19.57,"DELW_DEBB800015828419"
"3201","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,58","2013",NA,NA,NA,19.58,"DELW_DEBB800015828419"
"3202","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,59","2013",NA,NA,19.59,19.59,"DELW_DEBB800015828419"
"3203","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,59","2018",NA,NA,19.59,19.59,"DELW_DEBB800015828419"
"3204","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,59","2021",NA,NA,19.59,19.59,"DELW_DEBB800015828419"
"3205","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2006",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3206","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2007",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3207","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2008",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3208","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2009",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3209","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2010",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3210","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2012",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3211","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2017",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3212","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,6","2018",NA,NA,19.6,19.6,"DELW_DEBB800015828419"
"3213","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,61","2013",NA,NA,NA,19.61,"DELW_DEBB800015828419"
"3214","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,61","2020",NA,NA,NA,19.61,"DELW_DEBB800015828419"
"3215","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,62","2015",NA,NA,19.62,19.62,"DELW_DEBB800015828419"
"3216","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,62","2021",NA,NA,19.62,19.62,"DELW_DEBB800015828419"
"3217","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,63","2011",NA,NA,19.63,19.63,"DELW_DEBB800015828419"
"3218","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,63","2018",NA,NA,19.63,19.63,"DELW_DEBB800015828419"
"3219","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,63","2020",NA,NA,NA,19.63,"DELW_DEBB800015828419"
"3220","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,64","2013",NA,NA,NA,19.64,"DELW_DEBB800015828419"
"3221","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,64","2018",NA,NA,19.64,19.64,"DELW_DEBB800015828419"
"3222","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,64","2020",NA,NA,NA,19.64,"DELW_DEBB800015828419"
"3223","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,65","2011",NA,NA,19.65,19.65,"DELW_DEBB800015828419"
"3224","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,65","2021",NA,NA,19.65,19.65,"DELW_DEBB800015828419"
"3225","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,67","2021",NA,NA,19.67,19.67,"DELW_DEBB800015828419"
"3226","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,68","2014",NA,NA,19.68,19.68,"DELW_DEBB800015828419"
"3227","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,69","2014",NA,NA,19.69,19.69,"DELW_DEBB800015828419"
"3228","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,69","2021",NA,NA,19.69,19.69,"DELW_DEBB800015828419"
"3229","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,7","2009",NA,NA,19.7,19.7,"DELW_DEBB800015828419"
"3230","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,7","2010",NA,NA,19.7,19.7,"DELW_DEBB800015828419"
"3231","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,7","2012",NA,NA,19.7,19.7,"DELW_DEBB800015828419"
"3232","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,71","2014",NA,NA,19.71,19.71,"DELW_DEBB800015828419"
"3233","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,71","2017",NA,NA,19.71,19.71,"DELW_DEBB800015828419"
"3234","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,72","2021",NA,NA,19.72,19.72,"DELW_DEBB800015828419"
"3235","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,73","2019",NA,NA,19.73,19.73,"DELW_DEBB800015828419"
"3236","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,73","2021",NA,NA,19.73,19.73,"DELW_DEBB800015828419"
"3237","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,74","2011",NA,NA,19.74,19.74,"DELW_DEBB800015828419"
"3238","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,74","2017",NA,NA,19.74,19.74,"DELW_DEBB800015828419"
"3239","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,74","2020",NA,NA,NA,19.74,"DELW_DEBB800015828419"
"3240","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,75","2013",NA,NA,19.75,19.75,"DELW_DEBB800015828419"
"3241","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,75","2020",NA,NA,NA,19.75,"DELW_DEBB800015828419"
"3242","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,75","2021",NA,NA,19.75,19.75,"DELW_DEBB800015828419"
"3243","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,76","2014",NA,NA,19.76,19.76,"DELW_DEBB800015828419"
"3244","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,76","2017",NA,NA,19.76,19.76,"DELW_DEBB800015828419"
"3245","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,76","2021",NA,NA,19.76,19.76,"DELW_DEBB800015828419"
"3246","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,77","2015",NA,NA,19.77,19.77,"DELW_DEBB800015828419"
"3247","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,77","2019",NA,NA,19.77,19.77,"DELW_DEBB800015828419"
"3248","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,77","2020",NA,NA,NA,19.77,"DELW_DEBB800015828419"
"3249","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,77","2021",NA,NA,19.77,19.77,"DELW_DEBB800015828419"
"3250","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,78","2013",NA,NA,NA,19.78,"DELW_DEBB800015828419"
"3251","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,78","2018",NA,NA,19.78,19.78,"DELW_DEBB800015828419"
"3252","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,79","2020",NA,NA,NA,19.79,"DELW_DEBB800015828419"
"3253","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,8","2010",NA,NA,19.8,19.8,"DELW_DEBB800015828419"
"3254","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,8","2011",NA,NA,19.8,19.8,"DELW_DEBB800015828419"
"3255","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,8","2012",NA,NA,19.8,19.8,"DELW_DEBB800015828419"
"3256","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,81","2019",NA,NA,19.81,19.81,"DELW_DEBB800015828419"
"3257","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,81","2021",NA,NA,19.81,19.81,"DELW_DEBB800015828419"
"3258","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,82","2011",NA,NA,19.82,19.82,"DELW_DEBB800015828419"
"3259","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,82","2019",NA,NA,19.82,19.82,"DELW_DEBB800015828419"
"3260","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,82","2020",NA,NA,NA,19.82,"DELW_DEBB800015828419"
"3261","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,83","2017",NA,NA,19.83,19.83,"DELW_DEBB800015828419"
"3262","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,83","2018",NA,NA,19.83,19.83,"DELW_DEBB800015828419"
"3263","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,83","2021",NA,NA,19.83,19.83,"DELW_DEBB800015828419"
"3264","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,84","2011",NA,NA,19.84,19.84,"DELW_DEBB800015828419"
"3265","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,86","2014",NA,NA,19.86,19.86,"DELW_DEBB800015828419"
"3266","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,87","2013",NA,NA,NA,19.87,"DELW_DEBB800015828419"
"3267","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,87","2020",NA,NA,NA,19.87,"DELW_DEBB800015828419"
"3268","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,88","2016",NA,NA,19.88,19.88,"DELW_DEBB800015828419"
"3269","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,88","2017",NA,NA,19.88,19.88,"DELW_DEBB800015828419"
"3270","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,89","2013",NA,NA,NA,19.89,"DELW_DEBB800015828419"
"3271","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2007",NA,NA,19.9,19.9,"DELW_DEBB800015828419"
"3272","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2008",NA,NA,19.9,19.9,"DELW_DEBB800015828419"
"3273","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2010",NA,NA,19.9,19.9,"DELW_DEBB800015828419"
"3274","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2011",NA,NA,19.9,19.9,"DELW_DEBB800015828419"
"3275","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2012",NA,NA,19.9,19.9,"DELW_DEBB800015828419"
"3276","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2013",NA,NA,NA,19.9,"DELW_DEBB800015828419"
"3277","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,9","2017",NA,NA,19.9,19.9,"DELW_DEBB800015828419"
"3278","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,91","2015",NA,NA,19.91,19.91,"DELW_DEBB800015828419"
"3279","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,92","2014",NA,NA,19.92,19.92,"DELW_DEBB800015828419"
"3280","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,92","2019",NA,NA,19.92,19.92,"DELW_DEBB800015828419"
"3281","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,92","2020",NA,NA,NA,19.92,"DELW_DEBB800015828419"
"3282","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,93","2014",NA,NA,19.93,19.93,"DELW_DEBB800015828419"
"3283","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,93","2021",NA,NA,19.93,19.93,"DELW_DEBB800015828419"
"3284","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,94","2015",NA,NA,19.94,19.94,"DELW_DEBB800015828419"
"3285","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,94","2017",NA,NA,19.94,19.94,"DELW_DEBB800015828419"
"3286","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,95","2014",NA,NA,19.95,19.95,"DELW_DEBB800015828419"
"3287","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,95","2018",NA,NA,19.95,19.95,"DELW_DEBB800015828419"
"3288","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,96","2014",NA,NA,19.96,19.96,"DELW_DEBB800015828419"
"3289","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,97","2011",NA,NA,19.97,19.97,"DELW_DEBB800015828419"
"3290","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,98","2014",NA,NA,19.98,19.98,"DELW_DEBB800015828419"
"3291","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,99","2013",NA,NA,NA,19.99,"DELW_DEBB800015828419"
"3292","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,99","2017",NA,NA,19.99,19.99,"DELW_DEBB800015828419"
"3293","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx19,99","2018",NA,NA,19.99,19.99,"DELW_DEBB800015828419"
"3294","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2006",NA,NA,2,2,"DELW_DEBB800015828419"
"3295","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2007",NA,NA,2,2,"DELW_DEBB800015828419"
"3296","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2008",NA,NA,2,2,"DELW_DEBB800015828419"
"3297","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2009",NA,NA,2,2,"DELW_DEBB800015828419"
"3298","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2010",NA,NA,2,2,"DELW_DEBB800015828419"
"3299","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2011",NA,NA,2,2,"DELW_DEBB800015828419"
"3300","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2012",NA,NA,2,2,"DELW_DEBB800015828419"
"3301","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2013",NA,NA,2,2,"DELW_DEBB800015828419"
"3302","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2014",NA,NA,2,2,"DELW_DEBB800015828419"
"3303","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2020",NA,NA,NA,2,"DELW_DEBB800015828419"
"3304","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2022",NA,NA,2,2,"DELW_DEBB800015828419"
"3305","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2023",NA,NA,2,2,"DELW_DEBB800015828419"
"3306","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2","2024",NA,NA,2,2,"DELW_DEBB800015828419"
"3307","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,01","2017",NA,NA,2.01,2.01,"DELW_DEBB800015828419"
"3308","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,01","2021",NA,NA,2.01,2.01,"DELW_DEBB800015828419"
"3309","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,04","2014",NA,NA,2.04,2.04,"DELW_DEBB800015828419"
"3310","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,05","2011",NA,NA,2.05,2.05,"DELW_DEBB800015828419"
"3311","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,05","2019",NA,NA,2.05,2.05,"DELW_DEBB800015828419"
"3312","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,05","2021",NA,NA,2.05,2.05,"DELW_DEBB800015828419"
"3313","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,06","2021",NA,NA,2.06,2.06,"DELW_DEBB800015828419"
"3314","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,07","2014",NA,NA,2.07,2.07,"DELW_DEBB800015828419"
"3315","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,07","2017",NA,NA,2.07,2.07,"DELW_DEBB800015828419"
"3316","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,07","2018",NA,NA,2.07,2.07,"DELW_DEBB800015828419"
"3317","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,07","2020",NA,NA,NA,2.07,"DELW_DEBB800015828419"
"3318","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,08","2013",NA,NA,NA,2.08,"DELW_DEBB800015828419"
"3319","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,08","2020",NA,NA,NA,2.08,"DELW_DEBB800015828419"
"3320","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,09","2011",NA,NA,2.09,2.09,"DELW_DEBB800015828419"
"3321","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2006",NA,NA,2.1,2.1,"DELW_DEBB800015828419"
"3322","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2007",NA,NA,2.1,2.1,"DELW_DEBB800015828419"
"3323","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2009",NA,NA,2.1,2.1,"DELW_DEBB800015828419"
"3324","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2010",NA,NA,2.1,2.1,"DELW_DEBB800015828419"
"3325","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2011",NA,NA,2.1,2.1,"DELW_DEBB800015828419"
"3326","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2012",NA,NA,2.1,2.1,"DELW_DEBB800015828419"
"3327","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,1","2020",NA,NA,NA,2.1,"DELW_DEBB800015828419"
"3328","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,11","2011",NA,NA,2.11,2.11,"DELW_DEBB800015828419"
"3329","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,11","2013",NA,NA,NA,2.11,"DELW_DEBB800015828419"
"3330","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,11","2020",NA,NA,NA,2.11,"DELW_DEBB800015828419"
"3331","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,11","2021",NA,NA,2.11,2.11,"DELW_DEBB800015828419"
"3332","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,12","2013",NA,NA,NA,2.12,"DELW_DEBB800015828419"
"3333","800015828419","Scharmützelsee","800015828419_HM","800015828419_HMx2,12","2019",NA,NA,2.12,2.12,"DELW_DEBB800015828419"
